,URL,DOI,Mechanism,Subject,Predicate,Object
780,https://www.mdpi.com/biology/biology-11-00061/article_deploy/html/images/biology-11-00061-g003.png,https://doi.org/10.3390/biology11010061,Blood-brain_barrier_destruction,Monocytes,participate_in,immune_infiltration
781,https://www.mdpi.com/biology/biology-11-00061/article_deploy/html/images/biology-11-00061-g003.png,https://doi.org/10.3390/biology11010061,Blood-brain_barrier_destruction,T_cells,participate_in,immune_infiltration
782,https://www.mdpi.com/biology/biology-11-00061/article_deploy/html/images/biology-11-00061-g003.png,https://doi.org/10.3390/biology11010061,Blood-brain_barrier_destruction,Macrophage,participate_in,immune_infiltration
783,https://www.mdpi.com/biology/biology-11-00061/article_deploy/html/images/biology-11-00061-g003.png,https://doi.org/10.3390/biology11010061,Microvascular_thrombosis,SARS-CoV-2,causes,microvascular_thrombosis
784,https://www.mdpi.com/biology/biology-11-00061/article_deploy/html/images/biology-11-00061-g003.png,https://doi.org/10.3390/biology11010061,Systemic_inflammation,SARS-CoV-2,triggers,cytokine_storm
785,https://www.mdpi.com/biology/biology-11-00061/article_deploy/html/images/biology-11-00061-g003.png,https://doi.org/10.3390/biology11010061,Systemic_inflammation,Cytokine_storm,involves,monocytes
786,https://www.mdpi.com/biology/biology-11-00061/article_deploy/html/images/biology-11-00061-g003.png,https://doi.org/10.3390/biology11010061,Systemic_inflammation,Cytokine_storm,involves,T_cells
787,https://www.mdpi.com/biology/biology-11-00061/article_deploy/html/images/biology-11-00061-g003.png,https://doi.org/10.3390/biology11010061,Systemic_inflammation,Cytokine_storm,involves,macrophage
788,https://www.mdpi.com/cells/cells-09-02360/article_deploy/html/images/cells-09-02360-g001-550.jpg,https://doi.org/10.3390/cells9112360,Transcellular_Migration,SARS-CoV-2,binds_to,ACE2_receptor
789,https://www.mdpi.com/cells/cells-09-02360/article_deploy/html/images/cells-09-02360-g001-550.jpg,https://doi.org/10.3390/cells9112360,Transcellular_Migration,SARS-CoV-2,migrates_via,BBB_endothelial_cells
790,https://www.mdpi.com/cells/cells-09-02360/article_deploy/html/images/cells-09-02360-g001-550.jpg,https://doi.org/10.3390/cells9112360,Paracellular_Migration,SARS-CoV-2,penetrates,tight_junctions
791,https://www.mdpi.com/cells/cells-09-02360/article_deploy/html/images/cells-09-02360-g001-550.jpg,https://doi.org/10.3390/cells9112360,Trojan_Horse,SARS-CoV-2,enters,macrophage
792,https://www.mdpi.com/cells/cells-09-02360/article_deploy/html/images/cells-09-02360-g001-550.jpg,https://doi.org/10.3390/cells9112360,Trojan_Horse,Macrophage,crosses,BBB_endothelial_cells
793,https://www.mdpi.com/cells/cells-09-02360/article_deploy/html/images/cells-09-02360-g001-550.jpg,https://doi.org/10.3390/cells9112360,Type_I_IFN_Release,Infected_cell,releases,Type_I_IFN
794,https://www.mdpi.com/cells/cells-09-02360/article_deploy/html/images/cells-09-02360-g001-550.jpg,https://doi.org/10.3390/cells9112360,Microbial_Antigen_Expression,Infected_cell,expresses,microbial_antigen
795,https://www.mdpi.com/cells/cells-09-02360/article_deploy/html/images/cells-09-02360-g001-550.jpg,https://doi.org/10.3390/cells9112360,Infected_Cell_Killing,Type_I_IFN,kills,infected_cells
796,https://www.frontiersin.org/files/Articles/1172416/fneur-14-1172416-HTML/image_m/fneur-14-1172416-g001.jpg,https://doi.org/10.3389/fneur.2023.1172416,Pathogen_Entry_Via_Olfactory_Nerve,Pathogens,enter,olfactory_nerve
797,https://www.frontiersin.org/files/Articles/1172416/fneur-14-1172416-HTML/image_m/fneur-14-1172416-g001.jpg,https://doi.org/10.3389/fneur.2023.1172416,Pathogen_Entry_Via_Olfactory_Nerve,Pathogens,invade,mucus_layer
798,https://www.frontiersin.org/files/Articles/1172416/fneur-14-1172416-HTML/image_m/fneur-14-1172416-g001.jpg,https://doi.org/10.3389/fneur.2023.1172416,Pathogen_Entry_Via_Olfactory_Nerve,Pathogens,reach,cribriform_plate
799,https://www.frontiersin.org/files/Articles/1172416/fneur-14-1172416-HTML/image_m/fneur-14-1172416-g001.jpg,https://doi.org/10.3389/fneur.2023.1172416,Pathogen_Entry_Via_Olfactory_Nerve,Pathogens,affect,olfactory_bulb
800,https://www.frontiersin.org/files/Articles/1172416/fneur-14-1172416-HTML/image_m/fneur-14-1172416-g001.jpg,https://doi.org/10.3389/fneur.2023.1172416,Pathogen_Entry_Via_Vagus_Nerve,Pathogens,enter,Meissner's_plexus
801,https://www.frontiersin.org/files/Articles/1172416/fneur-14-1172416-HTML/image_m/fneur-14-1172416-g001.jpg,https://doi.org/10.3389/fneur.2023.1172416,Pathogen_Entry_Via_Vagus_Nerve,Pathogens,invade,gut_lumen
802,https://www.frontiersin.org/files/Articles/1172416/fneur-14-1172416-HTML/image_m/fneur-14-1172416-g001.jpg,https://doi.org/10.3389/fneur.2023.1172416,Pathogen_Entry_Via_Vagus_Nerve,Pathogens,interact,vagus_nerve
803,https://www.frontiersin.org/files/Articles/1172416/fneur-14-1172416-HTML/image_m/fneur-14-1172416-g001.jpg,https://doi.org/10.3389/fneur.2023.1172416,Pathogen_Entry_Via_Vagus_Nerve,Pathogens,reach,brain_via_vagus_nerve
804,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig1_HTML.png,http://dx.doi.org/10.1007/s11302-024-09998-7,Viral_Entry_and_Neuronal_Inflammation,SARS-CoV-2,enters,airways
805,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig1_HTML.png,http://dx.doi.org/10.1007/s11302-024-09998-7,Viral_Entry_and_Neuronal_Inflammation,Viral_contamination,leads_to,virus_in_brain
806,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig1_HTML.png,http://dx.doi.org/10.1007/s11302-024-09998-7,Viral_Entry_and_Neuronal_Inflammation,Virus,reaches,brain_structures
807,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig1_HTML.png,http://dx.doi.org/10.1007/s11302-024-09998-7,Viral_Entry_and_Neuronal_Inflammation,Brain_structures,include,Substantia_Nigra
808,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig1_HTML.png,http://dx.doi.org/10.1007/s11302-024-09998-7,Viral_Entry_and_Neuronal_Inflammation,Virus_in_brain,causes,neuronal_inflammation
809,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig1_HTML.png,http://dx.doi.org/10.1007/s11302-024-09998-7,Dopaminergic_Neuron_Degeneration,Neuronal_inflammation,affects,dopaminergic_neurons
810,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig1_HTML.png,http://dx.doi.org/10.1007/s11302-024-09998-7,Dopaminergic_Neuron_Degeneration,Inflamed_dopaminergic_neurons,produce,less_dopamine
811,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig1_HTML.png,http://dx.doi.org/10.1007/s11302-024-09998-7,Dopaminergic_Neuron_Degeneration,Reduction_in_dopamine,leads_to,dopaminergic_neuron_death
812,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig1_HTML.png,http://dx.doi.org/10.1007/s11302-024-09998-7,Dopaminergic_Neuron_Degeneration,Mitochondrial_damage,causes,excessive_ROS_production
813,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig1_HTML.png,http://dx.doi.org/10.1007/s11302-024-09998-7,Dopaminergic_Neuron_Degeneration,Excessive_ROS,damages,dopaminergic_neurons
814,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Olfactory_route,SARS-CoV-2,infects,Olfactory_sensory_neuron
815,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Olfactory_route,Olfactory_sensory_neuron,connects_to,Basal_cell
816,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Olfactory_route,Olfactory_sensory_neuron,projects_to,Glomerulus
817,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Olfactory_route,Glomerulus,contacts,Periglomerular_cell
818,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Olfactory_route,Glomerulus,contacts,Mitral_cell
819,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Olfactory_route,Mitral_cell,contacts,Tufted_cell
820,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Olfactory_route,Mitral_cell,contacts,Granule_cell
821,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Olfactory_route,Granule_cell,resides_in,Brain
822,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Hematogenous_route,SARS-CoV-2,infects,Red_blood_cell
823,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Hematogenous_route,Red_blood_cell,carries,SARS-CoV-2
824,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Hematogenous_route,SARS-CoV-2,crosses,Endothelial_cell
825,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Hematogenous_route,SARS-CoV-2,enters,Brain
826,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Hematogenous_route,SARS-CoV-2,infects,Astrocyte
827,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Hematogenous_route,SARS-CoV-2,infects,Oligodendrocyte
828,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Hematogenous_route,SARS-CoV-2,infects,Neuron
829,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Hematogenous_route,SARS-CoV-2,infects,Microglia
830,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Enteric-vagal_nerve_route,SARS-CoV-2,infects,Enteroendocrine_Cell_(EEC)
831,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Enteric-vagal_nerve_route,SARS-CoV-2,infects,Enteric_inhibitory_neuron
832,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Enteric-vagal_nerve_route,Enteric_inhibitory_neuron,contacts,Vagus_nerve
833,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png?as=webp,https://doi.org/10.1186/s40035-021-00237-2,Enteric-vagal_nerve_route,Vagus_nerve,projects_to,Spinal_cord
834,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,Inflammatory_Cytokines,SARS-CoV-2,infects,peripheral_tissues
835,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,Inflammatory_Cytokines,Peripheral_tissues,release,inflammatory_cytokines
836,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,Inflammatory_Cytokines,Inflammatory_cytokines,activate,neutrophils
837,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,Inflammatory_Cytokines,Inflammatory_cytokines,activate,microglia
838,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,Inflammatory_Cytokines,Inflammatory_cytokines,activate,astrocytes
839,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,Inflammatory_Cytokines,Neutrophils,release,ROS
840,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,Inflammatory_Cytokines,Microglia,release,ROS
841,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,Inflammatory_Cytokines,Astrocytes,release,ROS
842,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,Inflammatory_Cytokines,ROS,induce,neuronal_death
843,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,miRNA_dysregulation,SARS-CoV-2,infects,CNS
844,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,miRNA_dysregulation,CNS,alters,miRNA_expression
845,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,miRNA_dysregulation,Altered_miRNA,causes,neuroinflammation
846,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,miRNA_dysregulation,Altered_miRNA,causes,BBB_leakage
847,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,miRNA_dysregulation,Altered_miRNA,causes,microcoagulation
848,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,miRNA_dysregulation,Altered_miRNA,causes,β-Amyloid_aggregation
849,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,miRNA_dysregulation,Altered_miRNA,causes,hypoxia
850,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,miRNA_dysregulation,Hypoxia,causes,neuronal_death
851,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,Cognitive_Dysfunction,Neuroinflammation,causes,cognitive_dysfunction
852,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,Cognitive_Dysfunction,BBB_leakage,causes,cognitive_dysfunction
853,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,Cognitive_Dysfunction,Microcoagulation,causes,cognitive_dysfunction
854,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,Cognitive_Dysfunction,β-Amyloid_aggregation,causes,cognitive_dysfunction
855,https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg,https://doi.org/10.3389/fnagi.2022.1020092,Cognitive_Dysfunction,Hypoxia,causes,cognitive_dysfunction
856,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40779-022-00431-x/MediaObjects/40779_2022_431_Fig1_HTML.png,https://doi.org/10.1186/s40779-022-00431-x,Inflammatory_response,SARS-CoV-2,causes,inflammatory_response
857,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40779-022-00431-x/MediaObjects/40779_2022_431_Fig1_HTML.png,https://doi.org/10.1186/s40779-022-00431-x,Inflammatory_response,Inflammatory_response,impacts,central_nervous_system
858,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40779-022-00431-x/MediaObjects/40779_2022_431_Fig1_HTML.png,https://doi.org/10.1186/s40779-022-00431-x,Immune_injury,Inflammatory_response,leads_to,immune_injury
859,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40779-022-00431-x/MediaObjects/40779_2022_431_Fig1_HTML.png,https://doi.org/10.1186/s40779-022-00431-x,Immune_injury,Immune_injury,causes,cognitive_dysfunction
860,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40779-022-00431-x/MediaObjects/40779_2022_431_Fig1_HTML.png,https://doi.org/10.1186/s40779-022-00431-x,White_matter_microglial_reactivity,SARS-CoV-2,increases,CCL11
861,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40779-022-00431-x/MediaObjects/40779_2022_431_Fig1_HTML.png,https://doi.org/10.1186/s40779-022-00431-x,White_matter_microglial_reactivity,CCL11,increases,white_matter_microglial_reactivity
862,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40779-022-00431-x/MediaObjects/40779_2022_431_Fig1_HTML.png,https://doi.org/10.1186/s40779-022-00431-x,White_matter_microglial_reactivity,White_matter_microglial_reactivity,affects,oligodendrocyte_precursors
863,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40779-022-00431-x/MediaObjects/40779_2022_431_Fig1_HTML.png,https://doi.org/10.1186/s40779-022-00431-x,White_matter_microglial_reactivity,Oligodendrocyte_precursors,turn_into,oligodendrocytes
864,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40779-022-00431-x/MediaObjects/40779_2022_431_Fig1_HTML.png,https://doi.org/10.1186/s40779-022-00431-x,White_matter_microglial_reactivity,Oligodendrocytes,support,myelinated_axons
865,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40779-022-00431-x/MediaObjects/40779_2022_431_Fig1_HTML.png,https://doi.org/10.1186/s40779-022-00431-x,Hippocampal_neurogenesis,SARS-CoV-2,increases,CCL11
866,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40779-022-00431-x/MediaObjects/40779_2022_431_Fig1_HTML.png,https://doi.org/10.1186/s40779-022-00431-x,Hippocampal_neurogenesis,CCL11,decreases,hippocampal_neurogenesis
867,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40779-022-00431-x/MediaObjects/40779_2022_431_Fig1_HTML.png,https://doi.org/10.1186/s40779-022-00431-x,Hippocampal_neurogenesis,Hippocampal_neurogenesis,affects,neurons
868,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig1_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Olfactory_Pathway,SARS-CoV-2,enters,olfactory_epithelium
869,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig1_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Olfactory_Pathway,SARS-CoV-2,travels,through_cranial_nerves
870,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig1_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Hematogenous_Pathway,SARS-CoV-2,breaches,BBB
871,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig1_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Hematogenous_Pathway,SARS-CoV-2,interacts,with_ACE-2_receptors
872,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig1_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Hematogenous_Pathway,SARS-CoV-2,breaches,BCSFB
873,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig1_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Immune_Mediated_Response,SARS-CoV-2,triggers,systemic_inflammation
874,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig1_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Immune_Mediated_Response,Systemic_inflammation,releases,cytokines
875,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig1_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Immune_Mediated_Response,Cytokines,activate,glial_cells
876,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig1_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Immune_Mediated_Response,Activated_Glial_Cells,release,cytokines
877,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig1_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Immune_Mediated_Response,Systemic_inflammation,causes,persistent_inflammation
878,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig1_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Immune_Mediated_Response,Persistent_inflammation,releases,cytokines
879,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig1_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Immune_Mediated_Response,Persistent_inflammation,creates,antibodies
880,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig1_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Immune_Mediated_Response,Persistent_inflammation,dysregulates,immune_cells
881,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig1_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Immune_Mediated_Response,Persistent_inflammation,leads_to,autoimmunity
882,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Direct_Invasion,SARS-CoV-2,invades,olfactory_or_gustatory_receptors
883,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Direct_Invasion,Direct_invastion,leads_to,anosmia_and_dysgeusia
884,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Direct_Invasion,Anosmia_and_dysgeusia,often_precede,neurodegenerative_processes
885,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Cytokine_Storm,SARS-CoV-2,induces,cytokine_storm
886,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Cytokine_Storm,Cytokine_storm,stimulates,endothelial_cells_and_leukocytes
887,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Cytokine_Storm,Endothelial_cells_and_leukocytes,express,tissue_factors
888,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Cytokine_Storm,Tissue_factors,activate,extrinsic_coagulation_pathway
889,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Cytokine_Storm,Extrinsic_coagulation_pathway,causes,coagulopathy
890,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Cytokine_Storm,Coagulopathy,contributes_to,neurodegenerative_processes
891,https://media.springernature.com/full/springer-static/image/art%3A10.1007%2Fs00705-023-05801-x/MediaObjects/705_2023_5801_Fig2_HTML.png?as=webp,https://doi.org/10.1007/s00705-023-05801-x,Cytokine_Storm,Pro-inflammatory_cytokines,activate,innate_and_adaptive_immune_system
