URL;Pathophysiological Process;Subject;Predicate;Object;Normalized_Input;Category;Category_GPT;Final_Category;Source
https://www.frontiersin.org/files/Articles/1198327/fnins-17-1198327-HTML/image_m/fnins-17-1198327-g001.jpg;B_Cell_Activation;Activated_T_cells;help_activate;B_cells;b cell activation;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/1198327/fnins-17-1198327-HTML/image_m/fnins-17-1198327-g001.jpg;Antibody_Release;B_cells;release;antiganglioside_antibodies;antibody release;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/1198327/fnins-17-1198327-HTML/image_m/fnins-17-1198327-g001.jpg;Demyelination;Antiganglioside_antibodies;cause;demyelination_of_peripheral_nerves;demyelination;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Innate_Immune_Response;SARS-CoV-2_infection;activates;innate_immune_system;innate immune response;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Innate_Immune_Response;Innate_immune_system;includes;dendritic_cells;innate immune response;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Innate_Immune_Response;Innate_immune_system;includes;macrophages;innate immune response;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Innate_Immune_Response;Innate_immune_system;includes;natural_killer_cells;innate immune response;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Pro-inflammatory_Cytokine_Release;Innate_immune_system;releases;pro-inflammatory_cytokines;pro inflammatory cytokine release;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Pro-inflammatory_Cytokine_Release;Pro-inflammatory_cytokines;include;TNF;pro inflammatory cytokine release;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Pro-inflammatory_Cytokine_Release;Pro-inflammatory_cytokines;include;IFN-γ;pro inflammatory cytokine release;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Pro-inflammatory_Cytokine_Release;Pro-inflammatory_cytokines;include;IL-6;pro inflammatory cytokine release;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Pro-inflammatory_Cytokine_Release;Pro-inflammatory_cytokines;include;IL-1α;pro inflammatory cytokine release;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Pro-inflammatory_Cytokine_Release;Pro-inflammatory_cytokines;include;IL-1β;pro inflammatory cytokine release;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Pro-inflammatory_Cytokine_Release;Pro-inflammatory_cytokines;include;IL-2;pro inflammatory cytokine release;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Pro-inflammatory_Cytokine_Release;Pro-inflammatory_cytokines;include;IL-15;pro inflammatory cytokine release;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Pro-inflammatory_Cytokine_Release;Pro-inflammatory_cytokines;include;IL-17;pro inflammatory cytokine release;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Pro-inflammatory_Cytokine_Release;Pro-inflammatory_cytokines;include;IL-18;pro inflammatory cytokine release;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Pro-inflammatory_Cytokine_Release;Pro-inflammatory_cytokines;include;IL-33;pro inflammatory cytokine release;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Cytokine_Storm;Pro-inflammatory_cytokines;cause;cytokine_storm;cytokine storm;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Cytokine_Storm;Cytokine_storm;creates;positive_feedback_loop;cytokine storm;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;PANoptosis;Cytokine_storm;leads_to;PANoptosis;panoptosis;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Systemic_Inflammatory_Multiorgan_Damage;PANoptosis;causes;systemic_inflammatory_multiorgan_damage;systemic inflammatory multiorgan damage;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Systemic_Inflammatory_Multiorgan_Damage;Systemic_inflammatory_multiorgan_damage;affects;brain;systemic inflammatory multiorgan damage;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Systemic_Inflammatory_Multiorgan_Damage;Systemic_inflammatory_multiorgan_damage;affects;heart;systemic inflammatory multiorgan damage;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Systemic_Inflammatory_Multiorgan_Damage;Systemic_inflammatory_multiorgan_damage;affects;lungs;systemic inflammatory multiorgan damage;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Systemic_Inflammatory_Multiorgan_Damage;Systemic_inflammatory_multiorgan_damage;affects;liver;systemic inflammatory multiorgan damage;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Systemic_Inflammatory_Multiorgan_Damage;Systemic_inflammatory_multiorgan_damage;affects;kidneys;systemic inflammatory multiorgan damage;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Systemic_Inflammatory_Multiorgan_Damage;Systemic_inflammatory_multiorgan_damage;affects;intestines;systemic inflammatory multiorgan damage;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Cell_Death_Pathways;TNF_IFN-γ;activate;STAT1;cell death pathways;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Cell_Death_Pathways;STAT1;activates;IRF1;cell death pathways;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Cell_Death_Pathways;IRF1;activates;iNOS;cell death pathways;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Cell_Death_Pathways;iNOS;produces;NO;cell death pathways;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Cell_Death_Pathways;NO;activates;FADD;cell death pathways;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Cell_Death_Pathways;NO;activates;CASP8;cell death pathways;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Cell_Death_Pathways;FADD;activates;GSDME;cell death pathways;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Cell_Death_Pathways;GSDME;causes;pyroptosis;cell death pathways;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Cell_Death_Pathways;CASP8;activates;CASP3/7;cell death pathways;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Cell_Death_Pathways;CASP3/7;causes;apoptosis;cell death pathways;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Cell_Death_Pathways;CASP8;activates;MLKL;cell death pathways;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/988604/fcimb-12-988604-HTML/image_m/fcimb-12-988604-g001.jpg;Cell_Death_Pathways;MLKL;causes;necroptosis;cell death pathways;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://europepmc.org/articles/PMC9877664/bin/JNC-9999-0-g002.jpg;Viral_Entry;SARS-CoV-2;binds_to;ACE2_receptors;viral entry;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://europepmc.org/articles/PMC9877664/bin/JNC-9999-0-g002.jpg;Viral_Entry;SARS-CoV-2;binds_to;Neuropilin-1;viral entry;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://europepmc.org/articles/PMC9877664/bin/JNC-9999-0-g002.jpg;Viral_Entry;ACE2;facilitates;internalization;viral entry;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://europepmc.org/articles/PMC9877664/bin/JNC-9999-0-g002.jpg;Viral_Entry;SARS-CoV-2;releases;genome;viral entry;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://europepmc.org/articles/PMC9877664/bin/JNC-9999-0-g002.jpg;Viral_Entry;Genome;undergoes;RNA_replication_transcription;viral entry;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://europepmc.org/articles/PMC9877664/bin/JNC-9999-0-g002.jpg;Viral_Entry;RNA;translates;viral_proteins;viral entry;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://europepmc.org/articles/PMC9877664/bin/JNC-9999-0-g002.jpg;Viral_Entry;Proteins;form;virion;viral entry;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://europepmc.org/articles/PMC9877664/bin/JNC-9999-0-g002.jpg;Viral_Entry;Virion;releases;viral_particles;viral entry;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://europepmc.org/articles/PMC9877664/bin/JNC-9999-0-g002.jpg;Viral_Entry;Virion;releases;exosome;viral entry;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://europepmc.org/articles/PMC9877664/bin/JNC-9999-0-g002.jpg;Immune_Response;SARS-CoV-2;activates;CD8+_T-cell;immune response;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://europepmc.org/articles/PMC9877664/bin/JNC-9999-0-g002.jpg;Immune_Response;CD8+_T-cell;targets;infected_cells;immune response;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://europepmc.org/articles/PMC9877664/bin/JNC-9999-0-g002.jpg;Immune_Response;Dendritic_cell;presents;antigen;immune response;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://europepmc.org/articles/PMC9877664/bin/JNC-9999-0-g002.jpg;Immune_Response;Antigen;stimulates;immune_response;immune response;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://europepmc.org/articles/PMC9877664/bin/JNC-9999-0-g002.jpg;CNS_Impact;SARS-CoV-2;causes;microglial_activation;cns impact;Uncategorized;Uncategorized;Uncategorized;LLM
https://europepmc.org/articles/PMC9877664/bin/JNC-9999-0-g002.jpg;CNS_Impact;SARS-CoV-2;induces;reactive_astrogliosis;cns impact;Uncategorized;Uncategorized;Uncategorized;LLM
https://europepmc.org/articles/PMC9877664/bin/JNC-9999-0-g002.jpg;CNS_Impact;Astrogliosis;leads_to;accelerated_pathological_fibril_formation;cns impact;Uncategorized;Uncategorized;Uncategorized;LLM
https://europepmc.org/articles/PMC9877664/bin/JNC-9999-0-g002.jpg;CNS_Impact;Astrogliosis;promotes;immune_cell_recruitment;cns impact;Uncategorized;Uncategorized;Uncategorized;LLM
https://miro.medium.com/v2/resize:fit:1400/1*qH7dY4Ewf2-CNZkqlIxE1w.png;Direct_infection_of_neural_cells;SARS-CoV-2;infects;neural_cells;direct infection of neural cells;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://miro.medium.com/v2/resize:fit:1400/1*qH7dY4Ewf2-CNZkqlIxE1w.png;Direct_infection_of_neural_cells;ACE2;mediates;viral_entry;direct infection of neural cells;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://miro.medium.com/v2/resize:fit:1400/1*qH7dY4Ewf2-CNZkqlIxE1w.png;Blood-brain-barrier_destruction;SARS-CoV-2;infects;epithelial_cells;blood brain barrier destruction;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://miro.medium.com/v2/resize:fit:1400/1*qH7dY4Ewf2-CNZkqlIxE1w.png;Blood-brain-barrier_destruction;Immune_cells;infiltrate;brain;blood brain barrier destruction;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://miro.medium.com/v2/resize:fit:1400/1*qH7dY4Ewf2-CNZkqlIxE1w.png;Systemic_Inflammation;SARS-CoV-2;causes;cytokine_storm;systemic inflammation;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://miro.medium.com/v2/resize:fit:1400/1*qH7dY4Ewf2-CNZkqlIxE1w.png;Systemic_Inflammation;Cytokine_storm;induces;lymphopenia;systemic inflammation;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://miro.medium.com/v2/resize:fit:1400/1*qH7dY4Ewf2-CNZkqlIxE1w.png;Systemic_Inflammation;Dysfunctional_myeloid_cells;affect;blood-brain-barrier;systemic inflammation;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://miro.medium.com/v2/resize:fit:1400/1*qH7dY4Ewf2-CNZkqlIxE1w.png;Systemic_Inflammation;Lymphocyte/NK_abnormality;results_in;immune_dysfunction;systemic inflammation;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://miro.medium.com/v2/resize:fit:1400/1*qH7dY4Ewf2-CNZkqlIxE1w.png;Thrombosis;SARS-CoV-2;causes;thrombo-inflammation;thrombosis;Vascular Effects;;Vascular Effects;LLM
https://miro.medium.com/v2/resize:fit:1400/1*qH7dY4Ewf2-CNZkqlIxE1w.png;Thrombosis;Thrombo-inflammation;damages;epithelium;thrombosis;Vascular Effects;;Vascular Effects;LLM
https://miro.medium.com/v2/resize:fit:1400/1*qH7dY4Ewf2-CNZkqlIxE1w.png;Ischemia;SARS-CoV-2;causes;respiratory_failure;ischemia;Vascular Effects;;Vascular Effects;LLM
https://miro.medium.com/v2/resize:fit:1400/1*qH7dY4Ewf2-CNZkqlIxE1w.png;Ischemia;Respiratory_failure;leads_to;ischemia;ischemia;Vascular Effects;;Vascular Effects;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02347-4/MediaObjects/12035_2021_2347_Fig1_HTML.png;Neuronal_Retrograde_Routes;SARS-CoV-2;enters;nervous_system;neuronal retrograde routes;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02347-4/MediaObjects/12035_2021_2347_Fig1_HTML.png;Neuronal_Retrograde_Routes;SARS-CoV-2;travels;along_neurons;neuronal retrograde routes;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02347-4/MediaObjects/12035_2021_2347_Fig1_HTML.png;Neuronal_Retrograde_Routes;SARS-CoV-2;affects;myelin;neuronal retrograde routes;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02347-4/MediaObjects/12035_2021_2347_Fig1_HTML.png;Hematogenous_Pathway;SARS-CoV-2;crosses;blood-brain_barrier;hematogenous pathway;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02347-4/MediaObjects/12035_2021_2347_Fig1_HTML.png;Hematogenous_Pathway;SARS-CoV-2;interacts_with;endothelial_cells;hematogenous pathway;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02347-4/MediaObjects/12035_2021_2347_Fig1_HTML.png;Hematogenous_Pathway;Cytokine_storm;disrupts;blood-brain_barrier;hematogenous pathway;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02347-4/MediaObjects/12035_2021_2347_Fig1_HTML.png;Immune_System_Activation;SARS-CoV-2;activates;immune_cells;immune system activation;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02347-4/MediaObjects/12035_2021_2347_Fig1_HTML.png;Immune_System_Activation;Immune_cells;release;pro-inflammatory_cytokines;immune system activation;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02347-4/MediaObjects/12035_2021_2347_Fig1_HTML.png;Immune_System_Activation;Pro-inflammatory_cytokines;cause;cytokine_storm;immune system activation;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/566680/fneur-11-566680-HTML/image_m/fneur-11-566680-g001.jpg;Neuroinvasion;SARS-CoV-2;enters;brain;neuroinvasion;Vascular Effects;;Vascular Effects;LLM
https://www.frontiersin.org/files/Articles/566680/fneur-11-566680-HTML/image_m/fneur-11-566680-g001.jpg;CNS_Immune_Response;SARS-CoV-2;triggers;CNS_immune_response;cns immune response;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/566680/fneur-11-566680-HTML/image_m/fneur-11-566680-g001.jpg;Systemic_Acute_Cytokine_Storm;SARS-CoV-2;induces;cytokine_storm;systemic acute cytokine storm;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/566680/fneur-11-566680-HTML/image_m/fneur-11-566680-g001.jpg;Immune_Imbalance;Cytokine_storm;causes;immune_imbalance;immune imbalance;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/566680/fneur-11-566680-HTML/image_m/fneur-11-566680-g001.jpg;Chronic_Adverse_Outcome;Immune_imbalance;leads_to;chronic_adverse_outcome;chronic adverse outcome;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Neuroinflammation;SARS-CoV-2_infection;triggers;inflammatory_response;neuroinflammation;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Neuroinflammation;Inflammatory_response;activates;microglia;neuroinflammation;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Neuroinflammation;Activated_microglia;release;pro-inflammatory_cytokines;neuroinflammation;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Blood_Clot_Formation;SARS-CoV-2_infection;causes;endothelial_damage;blood clot formation;Vascular Effects;;Vascular Effects;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Blood_Clot_Formation;Endothelial_damage;leads_to;blood_clot_formation;blood clot formation;Vascular Effects;;Vascular Effects;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Blood_Clot_Formation;Blood_clot;causes;cognitive_impairment;blood clot formation;Vascular Effects;;Vascular Effects;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Autonomic_Dysfunction;SARS-CoV-2_infection;affects;autonomic_nervous_system;autonomic dysfunction;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Autonomic_Dysfunction;Autonomic_nervous_system;dysfunction;impairs_heart_function;autonomic dysfunction;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Autonomic_Dysfunction;Heart_function_impairment;leads_to;cardiomyocyte_death;autonomic dysfunction;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Muscle_Fiber_Atrophy;SARS-CoV-2_infection;induces;pro-inflammatory_cytokines;muscle fiber atrophy;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Muscle_Fiber_Atrophy;Pro-inflammatory_cytokines;cause;muscle_fiber_atrophy;muscle fiber atrophy;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Muscle_Fiber_Atrophy;Muscle_fiber_atrophy;contributes_to;fatigue;muscle fiber atrophy;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Cognitive_Impairment;SARS-CoV-2_infection;causes;neuroinflammation;cognitive impairment;Psychological and Neurological Symptoms;;Psychological and Neurological Symptoms;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Cognitive_Impairment;Neuroinflammation;leads_to;cognitive_impairment;cognitive impairment;Psychological and Neurological Symptoms;;Psychological and Neurological Symptoms;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Cognitive_Impairment;Cognitive_impairment;affects;brain_function;cognitive impairment;Psychological and Neurological Symptoms;;Psychological and Neurological Symptoms;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Leukocyte_Infiltration;SARS-CoV-2_infection;triggers;leukocyte_infiltration;leukocyte infiltration;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Leukocyte_Infiltration;Leukocyte_infiltration;causes;extravasation_of_substances;leukocyte infiltration;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.bmj.com/content/bmj/374/bmj.n1648/F2.large.jpg;Leukocyte_Infiltration;Extravasation_of_substances;damages;brain_tissue;leukocyte infiltration;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.frontiersin.org/files/Articles/1146835/fcell-11-1146835-HTML-r1/image_m/fcell-11-1146835-g003.jpg;Neuron_Loss_and_Degeneration;SARS-CoV-2;causes;neuron_loss;neuron loss and degeneration;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://www.frontiersin.org/files/Articles/1146835/fcell-11-1146835-HTML-r1/image_m/fcell-11-1146835-g003.jpg;Neuron_Loss_and_Degeneration;SARS-CoV-2;causes;neuron_degeneration;neuron loss and degeneration;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://www.frontiersin.org/files/Articles/1146835/fcell-11-1146835-HTML-r1/image_m/fcell-11-1146835-g003.jpg;BBB_Leakage_and_Neuroinflammation;SARS-CoV-2;induces;BBB_leakage;bbb leakage and neuroinflammation;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/1146835/fcell-11-1146835-HTML-r1/image_m/fcell-11-1146835-g003.jpg;BBB_Leakage_and_Neuroinflammation;SARS-CoV-2;induces;neuroinflammation;bbb leakage and neuroinflammation;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/1146835/fcell-11-1146835-HTML-r1/image_m/fcell-11-1146835-g003.jpg;BBB_Leakage_and_Neuroinflammation;BBB_leakage;activates;microglia;bbb leakage and neuroinflammation;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/1146835/fcell-11-1146835-HTML-r1/image_m/fcell-11-1146835-g003.jpg;BBB_Leakage_and_Neuroinflammation;BBB_leakage;activates;astrocytes;bbb leakage and neuroinflammation;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/1146835/fcell-11-1146835-HTML-r1/image_m/fcell-11-1146835-g003.jpg;BBB_Leakage_and_Neuroinflammation;BBB_leakage;causes;neutrophil_leakage;bbb leakage and neuroinflammation;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.frontiersin.org/files/Articles/1146835/fcell-11-1146835-HTML-r1/image_m/fcell-11-1146835-g003.jpg;SARS-CoV-2_Binding_to_ACE2;SARS-CoV-2;binds_to;ACE2_receptor;sars cov 2 binding to ace2;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://www.frontiersin.org/files/Articles/1146835/fcell-11-1146835-HTML-r1/image_m/fcell-11-1146835-g003.jpg;SARS-CoV-2_Binding_to_ACE2;ACE2_receptor;located_on;neuronal_cells;sars cov 2 binding to ace2;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://cdnintech.com/media/chapter/83254/1512345123/media/F2.png;Microglia_Activation;Cytokine_storm;increases;IL-6;microglia activation;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
