URL;Pathophysiological Process;Subject;Predicate;Object;Image_number;Source;Normalized_Input;Category
https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png;Hematogenous_spread;SARS-CoV-2;enters;bloodstream;image_55;LLM;sars cov 2 bloodstream;Systemic Cross-Organ Effects
https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png;Hematogenous_spread;Bloodstream;transports;virus_to_CNS;image_55;LLM;bloodstream virus to cns;Vascular Effects
https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png;Transmucosal_invasion_through_olfactory_epithelium;SARS-CoV-2;invades;olfactory_epithelium;image_55;LLM;sars cov 2 olfactory epithelium;Systemic Cross-Organ Effects
https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png;Transmucosal_invasion_through_olfactory_epithelium;Olfactory_epithelium;provides;pathway_to_CNS;image_55;LLM;olfactory epithelium pathway to cns;Viral Entry and Neuroinvasion
https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png;Retrograde_neuronal_dissemination_through_Vagal_and_Trigeminal_nerve_afferents;SARS-CoV-2;travels;via_nerve_afferents;image_55;LLM;sars cov 2 via nerve afferents;Systemic Cross-Organ Effects
https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png;Retrograde_neuronal_dissemination_through_Vagal_and_Trigeminal_nerve_afferents;Nerve_afferents;connect;to_CNS;image_55;LLM;nerve afferents to cns;Viral Entry and Neuroinvasion
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg;Microvascular_Thrombosis;Thrombus;forms;in_microvasculature;image_56;LLM;thrombus in microvasculature;Vascular Effects
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg;Microvascular_Thrombosis;Endothelium;experiences;damage;image_56;LLM;endothelium damage;Vascular Effects
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg;Microvascular_Thrombosis;Pericyte;experiences;damage;image_56;LLM;pericyte damage;Immune and Inflammatory Response
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg;Microglia_Activation;SARS-CoV-2_infection;triggers;microglia_activation;image_56;LLM;sars cov 2 infection microglia activation;Systemic Cross-Organ Effects
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg;Microglia_Activation;Microglia_activation;leads_to;neuroinflammation;image_56;LLM;microglia activation neuroinflammation;Immune and Inflammatory Response
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg;Astrogliosis;Astroglial_end-feet;undergo;astrogliosis;image_56;LLM;astroglial end feet astrogliosis;Immune and Inflammatory Response
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg;Astrogliosis;Astrogliosis;contributes_to;neuroinflammation;image_56;LLM;astrogliosis neuroinflammation;Immune and Inflammatory Response
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg;Olfactory_Sustentacular_Cell_Infection;SARS-CoV-2;infects;olfactory_sustentacular_cell;image_56;LLM;sars cov 2 olfactory sustentacular cell;Viral Entry and Neuroinvasion
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg;Olfactory_Sustentacular_Cell_Infection;Olfactory_sustentacular_cell;suffers;structural_damage;image_56;LLM;olfactory sustentacular cell structural damage;Viral Entry and Neuroinvasion
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg;Olfactory_Receptor_Neuron_Damage;Olfactory_receptor_neuron;loses;support_from_OSCs;image_56;LLM;olfactory receptor neuron support from oscs;Viral Entry and Neuroinvasion
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg;Olfactory_Receptor_Neuron_Damage;Olfactory_receptor_neuron;damaged_by;inflammation;image_56;LLM;olfactory receptor neuron inflammation;Viral Entry and Neuroinvasion
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg;Anterograde_Signaling;ORN_axon;transports;pathogenic_molecules;image_56;LLM;orn axon pathogenic molecules;Viral Entry and Neuroinvasion
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg;Anterograde_Signaling;Pathogenic_molecules;move;from_OE_to_OB;image_56;LLM;pathogenic molecules from oe to ob;Viral Entry and Neuroinvasion
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg;Trans-synaptic_Degeneration;ORN_axons;undergo;trans-synaptic_degeneration;image_56;LLM;orn axons trans synaptic degeneration;Viral Entry and Neuroinvasion
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg;Trans-synaptic_Degeneration;Degeneration;affects;neurons_in_OB;image_56;LLM;degeneration neurons in ob;Viral Entry and Neuroinvasion
https://www.mdpi.com/ijms/ijms-25-08715/article_deploy/html/images/ijms-25-08715-g002-550.jpg;Astrocyte_Activation;SARS-CoV-2;binds;ACE2_receptor;image_57;LLM;sars cov 2 ace2 receptor;Systemic Cross-Organ Effects
https://www.mdpi.com/ijms/ijms-25-08715/article_deploy/html/images/ijms-25-08715-g002-550.jpg;Astrocyte_Activation;ACE2_receptor;located_on;astrocyte;image_57;LLM;ace2 receptor astrocyte;Viral Entry and Neuroinvasion
https://www.mdpi.com/ijms/ijms-25-08715/article_deploy/html/images/ijms-25-08715-g002-550.jpg;Cytokine_Storm;SARS-CoV-2;activates;macrophage;image_57;LLM;sars cov 2 macrophage;Systemic Cross-Organ Effects
https://www.mdpi.com/ijms/ijms-25-08715/article_deploy/html/images/ijms-25-08715-g002-550.jpg;Cytokine_Storm;Macrophage;produces;cytokine_storm;image_57;LLM;macrophage cytokine storm;Immune and Inflammatory Response
https://www.mdpi.com/ijms/ijms-25-08715/article_deploy/html/images/ijms-25-08715-g002-550.jpg;NETs_Formation;Cytokine_storm;induces;NETs;image_57;LLM;cytokine storm nets;Immune and Inflammatory Response
https://www.mdpi.com/ijms/ijms-25-08715/article_deploy/html/images/ijms-25-08715-g002-550.jpg;NETs_Formation;NETs;lead_to;thrombin_production;image_57;LLM;nets thrombin production;Viral Entry and Neuroinvasion
https://www.mdpi.com/ijms/ijms-25-08715/article_deploy/html/images/ijms-25-08715-g002-550.jpg;Blood_Clot_Formation;Thrombin_production;causes;blood_clot_formation;image_57;LLM;thrombin production blood clot formation;Viral Entry and Neuroinvasion
https://www.mdpi.com/ijms/ijms-25-08715/article_deploy/html/images/ijms-25-08715-g002-550.jpg;Blood_Clot_Formation;Blood_clot_formation;affects;blood-brain_barrier;image_57;LLM;blood clot formation blood brain barrier;Viral Entry and Neuroinvasion
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg;Direct_viral_encephalitis;SARS-CoV-2;causes;direct_viral_encephalitis;image_58;LLM;sars cov 2 direct viral encephalitis;Systemic Cross-Organ Effects
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg;Systemic_inflammation;SARS-CoV-2;induces;cytokine_storm;image_58;LLM;sars cov 2 cytokine storm;Systemic Cross-Organ Effects
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg;Peripheral_organ_dysfunction;SARS-CoV-2;leads_to;peripheral_organ_dysfunction;image_58;LLM;sars cov 2 peripheral organ dysfunction;Systemic Cross-Organ Effects
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg;Cerebrovascular_changes;SARS-CoV-2;results_in;cerebrovascular_changes;image_58;LLM;sars cov 2 cerebrovascular changes;Systemic Cross-Organ Effects
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg;Combination_of_changes;SARS-CoV-2;triggers;combination_of_all_changes;image_58;LLM;sars cov 2 combination of all changes;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png;Microglia_and_astrocyte_activation;SARS-CoV-2_infection;triggers;microglia_and_astrocyte_activation;image_59;LLM;sars cov 2 infection microglia and astrocyte activation;Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png;Microglia_and_astrocyte_activation;Microglia_and_astrocyte_activation;causes;inflammatory_factor_release;image_59;LLM;microglia and astrocyte activation inflammatory factor release;Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png;BBB_breakdown;SARS-CoV-2_infection;leads_to;BBB_breakdown;image_59;LLM;sars cov 2 infection bbb breakdown;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png;Ca2+_overload;SARS-CoV-2_infection;causes;Ca2+_overload;image_59;LLM;sars cov 2 infection ca2+ overload;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png;Ca2+_overload;Ca2+_overload;leads_to;membrane_GluN2B_overactivation;image_59;LLM;ca2+ overload membrane glun2b overactivation;Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png;Pro-death_signaling_pathway_activation;Membrane_GluN2B_overactivation;triggers;pro-death_signaling_pathway_activation;image_59;LLM;membrane glun2b overactivation pro death signaling pathway activation;Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png;Mitochondrial_dysfunction;SARS-CoV-2_infection;causes;mitochondrial_dysfunction;image_59;LLM;sars cov 2 infection mitochondrial dysfunction;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png;Mitochondrial_dysfunction;Mitochondrial_dysfunction;leads_to;impaired_ATP_synthesis;image_59;LLM;mitochondrial dysfunction impaired atp synthesis;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png;mPTP_opening;Mitochondrial_dysfunction;causes;mPTP_opening;image_59;LLM;mitochondrial dysfunction mptp opening;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png;mPTP_opening;mPTP_opening;leads_to;Cyt_C_and_ROS_over-release;image_59;LLM;mptp opening cyt c and ros over release;Uncategorized
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png;Neuronal_apoptosis;Cyt_C_and_ROS_over-release;causes;neuronal_apoptosis;image_59;LLM;cyt c and ros over release neuronal apoptosis;Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png;Iron_metabolism_disorders;SARS-CoV-2_infection;causes;iron_metabolism_disorders;image_59;LLM;sars cov 2 infection iron metabolism disorders;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png;Iron_metabolism_disorders;Iron_metabolism_disorders;lead_to;iron_deposition;image_59;LLM;iron metabolism disorders iron deposition;Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png;Lipid_peroxidation;Iron_deposition;causes;lipid_peroxidation;image_59;LLM;iron deposition lipid peroxidation;Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png;Ferroptosis;Lipid_peroxidation;leads_to;ferroptosis;image_59;LLM;lipid peroxidation ferroptosis;Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png;Macrophage_Activation;SARS-CoV-2;binds;ACE2_receptor;image_60;LLM;sars cov 2 ace2 receptor;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png;Macrophage_Activation;ACE2_receptor;triggers;macrophage_activation;image_60;LLM;ace2 receptor macrophage activation;Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png;Astrocyte_Activation;SARS-CoV-2;enters;endocytosis;image_60;LLM;sars cov 2 endocytosis;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png;Astrocyte_Activation;Endocytosis;leads_to;astrocyte_activation;image_60;LLM;endocytosis astrocyte activation;Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png;Cytokine_Storm;Astrocyte_activation;releases;cytokines;image_60;LLM;astrocyte activation cytokines;Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png;Cytokine_Storm;Cytokines;cause;cytokine_storm;image_60;LLM;cytokines cytokine storm;Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png;Endothelial_Damage;Cytokine_storm;causes;cytokine_leak;image_60;LLM;cytokine storm cytokine leak;Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png;Endothelial_Damage;Cytokine_leak;results_in;endothelial_damage;image_60;LLM;cytokine leak endothelial damage;Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png;Coagulation;Endothelial_damage;increases;D-dimer_levels;image_60;LLM;endothelial damage d dimer levels;Vascular Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png;Coagulation;Increased_D-dimer_levels;lead_to;coagulation;image_60;LLM;increased d dimer levels coagulation;Vascular Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png;Stroke;Coagulation;causes;stroke;image_60;LLM;coagulation stroke;Vascular Effects
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg;BBB_Dysfunction;SARS-CoV-2_infection;causes;BBB_dysfunction;image_61;LLM;sars cov 2 infection bbb dysfunction;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg;Microglial_Activation;BBB_dysfunction;leads_to;microglial_activation;image_61;LLM;bbb dysfunction microglial activation;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg;Microglial_Activation;Infiltrating_T-cell;activates;microglial_activation;image_61;LLM;infiltrating t cell microglial activation;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg;Inflammatory_Cytokine_Release;Activated_Microglia_M1;releases;inflammatory_cytokines;image_61;LLM;activated microglia m1 inflammatory cytokines;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg;Inflammatory_Cytokine_Release;Astrocyte;releases;inflammatory_cytokines;image_61;LLM;astrocyte inflammatory cytokines;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg;Neuronal_Death;Activated_Microglia_M1;induces;neuronal_death;image_61;LLM;activated microglia m1 neuronal death;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg;Neuronal_Death;Neuron;undergoes;neuronal_death;image_61;LLM;neuron neuronal death;Neurodegenerative Mechanisms
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg;Glutamate_Release;Astrocyte;releases;glutamate;image_61;LLM;astrocyte glutamate;Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg;Glutamate_Release;Activated_Microglia_M1;releases;glutamate;image_61;LLM;activated microglia m1 glutamate;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg;α-Synuclein_Accumulation;Astrocyte;accumulates;α-synuclein;image_61;LLM;astrocyte α synuclein;Neurodegenerative Mechanisms
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg;α-Synuclein_Accumulation;Neuron;accumulates;α-synuclein;image_61;LLM;neuron α synuclein;Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;SARS-CoV-2_Entry;SARS-CoV-2;binds;ACE2;image_62;LLM;sars cov 2 ace2;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;SARS-CoV-2_Entry;ACE2;located_on;Pericyte;image_62;LLM;ace2 pericyte;Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;Neuroinflammation;SARS-CoV-2_infection;causes;neuroinflammation;image_62;LLM;sars cov 2 infection neuroinflammation;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;Neuroinflammation;Neuroinflammation;leads_to;exacerbation_of_neuroinflammation;image_62;LLM;neuroinflammation exacerbation of neuroinflammation;Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;Cell_Lysis;SARS-CoV-2_infection;causes;cell_lysis;image_62;LLM;sars cov 2 infection cell lysis;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;Cell_Lysis;Cell_lysis;releases;ATP;image_62;LLM;cell lysis atp;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;P2X7R_Activation;ATP;activates;P2X7R;image_62;LLM;atp p2x7r;Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;P2X7R_Activation;P2X7R;induces;IL-1β;image_62;LLM;p2x7r il 1β;Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;Cytokine_Storm;IL-1β;contributes_to;cytokine_storm;image_62;LLM;il 1β cytokine storm;Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;Cytokine_Storm;Cytokine_storm;leads_to;exacerbation_of_neuroinflammation;image_62;LLM;cytokine storm exacerbation of neuroinflammation;Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;ROS_Production;P2X7R;induces;ROS;image_62;LLM;p2x7r ros;Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;ROS_Production;ROS;damages;mitochondria;image_62;LLM;ros mitochondria;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;α-Synuclein_Aggregation;ROS;promotes;α-Synuclein_aggregation;image_62;LLM;ros α synuclein aggregation;Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;α-Synuclein_Aggregation;α-Synuclein_aggregation;forms;Lewy_body;image_62;LLM;α synuclein aggregation lewy body;Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;NLPR3_Inflammasome_Activation;α-Synuclein;activates;NLPR3_inflammasome;image_62;LLM;α synuclein nlpr3 inflammasome;Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;NLPR3_Inflammasome_Activation;NLPR3_inflammasome;inhibits;AMPK_phosphorylation;image_62;LLM;nlpr3 inflammasome ampk phosphorylation;Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;Cell_Death;AMPK_phosphorylation;prevents;cell_death;image_62;LLM;ampk phosphorylation cell death;Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png;Cell_Death;Cytokine_storm;causes;cell_death;image_62;LLM;cytokine storm cell death;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/553331/fneur-11-00498-HTML/image_m/fneur-11-00498-g001.jpg;Olfactory_Bulb_Impact;COVID-19;affects;Olfactory_Bulb;image_63;LLM;covid 19 olfactory bulb;Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/553331/fneur-11-00498-HTML/image_m/fneur-11-00498-g001.jpg;Olfactory_Bulb_Impact;Olfactory_Bulb;causes;Hyposmia;image_63;LLM;olfactory bulb hyposmia;Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/553331/fneur-11-00498-HTML/image_m/fneur-11-00498-g001.jpg;Tongue_Impact;COVID-19;affects;Tongue;image_63;LLM;covid 19 tongue;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/553331/fneur-11-00498-HTML/image_m/fneur-11-00498-g001.jpg;Tongue_Impact;Tongue;causes;Dysgeusia;image_63;LLM;tongue dysgeusia;Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/553331/fneur-11-00498-HTML/image_m/fneur-11-00498-g001.jpg;Meningeal_Impact;COVID-19;affects;Meninges;image_63;LLM;covid 19 meninges;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/553331/fneur-11-00498-HTML/image_m/fneur-11-00498-g001.jpg;Meningeal_Impact;Meninges;causes;Headache;image_63;LLM;meninges headache;Vascular Effects
https://www.frontiersin.org/files/Articles/553331/fneur-11-00498-HTML/image_m/fneur-11-00498-g001.jpg;Brain_Impact;COVID-19;affects;Brain;image_63;LLM;covid 19 brain;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/553331/fneur-11-00498-HTML/image_m/fneur-11-00498-g001.jpg;Brain_Impact;Brain;causes;Seizure;image_63;LLM;brain seizure;Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/553331/fneur-11-00498-HTML/image_m/fneur-11-00498-g001.jpg;Brain_Impact;Brain;causes;Encephalitis;image_63;LLM;brain encephalitis;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/553331/fneur-11-00498-HTML/image_m/fneur-11-00498-g001.jpg;Brain_Impact;Brain;causes;Encephalopathy;image_63;LLM;brain encephalopathy;Neurodegenerative Mechanisms
https://www.frontiersin.org/files/Articles/553331/fneur-11-00498-HTML/image_m/fneur-11-00498-g001.jpg;Brain_Impact;Brain;causes;Dizziness;image_63;LLM;brain dizziness;Vascular Effects
https://www.frontiersin.org/files/Articles/553331/fneur-11-00498-HTML/image_m/fneur-11-00498-g001.jpg;Systemic_Inflammation;COVID-19;causes;Viremia;image_63;LLM;covid 19 viremia;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/553331/fneur-11-00498-HTML/image_m/fneur-11-00498-g001.jpg;Systemic_Inflammation;Viremia;releases;Cytokines;image_63;LLM;viremia cytokines;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/553331/fneur-11-00498-HTML/image_m/fneur-11-00498-g001.jpg;Systemic_Inflammation;Cytokines;include;IL6;image_63;LLM;cytokines il6;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/553331/fneur-11-00498-HTML/image_m/fneur-11-00498-g001.jpg;Systemic_Inflammation;Cytokines;include;TNF-a;image_63;LLM;cytokines tnf a;Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/553331/fneur-11-00498-HTML/image_m/fneur-11-00498-g001.jpg;Systemic_Inflammation;Cytokines;cause;Fever;image_63;LLM;cytokines fever;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/553331/fneur-11-00498-HTML/image_m/fneur-11-00498-g001.jpg;Systemic_Inflammation;Cytokines;cause;Altered_mental_status;image_63;LLM;cytokines altered mental status;Immune and Inflammatory Response
https://www.wsws.org/asset/6c871bf7-6b96-46ea-a291-0eda9cdce206?rendition=image1280;Blood-Brain_Barrier_Disruption;SARS-CoV-2;binds;ACE2;image_64;LLM;sars cov 2 ace2;Systemic Cross-Organ Effects
